date,iso3,country,arrivals,index_2019,date_idx,quarter_label
2021-04-01,KOR,South Korea,539,0.33382467701378654,9,2021Q2
2021-04-01,KWT,Kuwait,0,0.0,9,2021Q2
2021-04-01,LKA,Sri Lanka,172,0.6967794207008303,9,2021Q2
2021-04-01,MMR,Myanmar,2071,5.310494701685332,9,2021Q2
2021-04-01,MUS,Mauritius,7,0.21380574221136225,9,2021Q2
2021-04-01,MYS,Malaysia,2688,0.8807844486495785,9,2021Q2
2021-04-01,NLD,Netherlands,133,0.5349260454687138,9,2021Q2
2021-04-01,NOR,Norway,60,0.7073386383731212,9,2021Q2
2021-04-01,NZL,New Zealand,129,0.3371953968907448,9,2021Q2
2021-04-01,PAK,Pakistan,13,0.26033843997196354,9,2021Q2
2021-04-01,PHL,Philippines,1796,0.866246646369035,9,2021Q2
2021-04-01,RUS,Russian Federation,57,0.2840802900609278,9,2021Q2
2021-04-01,SAU,Saudi Arabia,10,0.25854825156744876,9,2021Q2
2021-04-01,SWE,Sweden,37,0.29513231100564336,9,2021Q2
2021-04-01,THA,Thailand,508,0.38445020026601223,9,2021Q2
2021-04-01,TWN,Taiwan,509,0.4783508642503212,9,2021Q2
2021-04-01,USA,USA,1023,0.5610021263790274,9,2021Q2
2021-04-01,VNM,Vietnam,422,0.2851611464559267,9,2021Q2
2021-04-01,ZAF,South Africa (Rep Of),27,0.2527084259540913,9,2021Q2
2021-07-01,ARE,United Arab Emirates,202,0.9910462406476143,10,2021Q3
2021-07-01,AUS,Australia,868,0.3036727611130936,10,2021Q3
2021-07-01,BGD,Bangladesh,388,1.1329624925174835,10,2021Q3
2021-07-01,BRN,Brunei Darussalam,255,1.4048812737590215,10,2021Q3
2021-07-01,CAN,Canada,264,0.7621082107055996,10,2021Q3
2021-07-01,CHE,Switzerland,219,0.8938684299139804,10,2021Q3
2021-07-01,CHN,China,30528,3.366637993780189,10,2021Q3
2021-07-01,DEU,Germany,1059,1.112520583994516,10,2021Q3
2021-07-01,DNK,Denmark,77,0.8094825093957793,10,2021Q3
2021-07-01,EGY,Egypt,19,1.4666152064839828,10,2021Q3
2021-07-01,ESP,Spain,106,0.6483279560849554,10,2021Q3
2021-07-01,FIN,Finland,46,0.5978878960194963,10,2021Q3
2021-07-01,FRA,France,761,1.4303973534829517,10,2021Q3
2021-07-01,GBR,United Kingdom,1049,0.6903348189680844,10,2021Q3
2021-07-01,HKG,Hong Kong SAR,2021,1.6547195532830339,10,2021Q3
2021-07-01,IDN,Indonesia,1140,0.14659428680915032,10,2021Q3
2021-07-01,IND,India,1105,0.3117081678118298,10,2021Q3
2021-07-01,IRL,Rep Of Ireland,91,1.4741616717965333,10,2021Q3
2021-07-01,IRN,Iran,8,0.4018081366147665,10,2021Q3
2021-07-01,ISR,Israel,158,2.601144174177882,10,2021Q3
2021-07-01,ITA,Italy,156,0.6074529808029282,10,2021Q3
2021-07-01,JPN,Japan,1418,0.6414054831574519,10,2021Q3
2021-07-01,KOR,South Korea,1094,0.677558806406461,10,2021Q3
2021-07-01,KWT,Kuwait,12,0.4987012987012987,10,2021Q3
2021-07-01,LKA,Sri Lanka,23,0.09317399230301802,10,2021Q3
2021-07-01,MMR,Myanmar,493,1.2641592891988742,10,2021Q3
2021-07-01,MUS,Mauritius,6,0.1832620647525962,10,2021Q3
2021-07-01,MYS,Malaysia,2034,0.6664864466343909,10,2021Q3
2021-07-01,NLD,Netherlands,205,0.824510070083356,10,2021Q3
2021-07-01,NOR,Norway,107,1.2614205717653995,10,2021Q3
2021-07-01,NZL,New Zealand,198,0.5175557254602129,10,2021Q3
2021-07-01,PAK,Pakistan,12,0.24031240612796634,10,2021Q3
2021-07-01,PHL,Philippines,1485,0.7162451391191631,10,2021Q3
2021-07-01,RUS,Russian Federation,73,0.3638221258675039,10,2021Q3
2021-07-01,SAU,Saudi Arabia,55,1.4220153836209686,10,2021Q3
2021-07-01,SWE,Sweden,96,0.765748698825453,10,2021Q3
2021-07-01,THA,Thailand,888,0.6720310587327144,10,2021Q3
2021-07-01,TWN,Taiwan,977,0.9181705193959998,10,2021Q3
2021-07-01,USA,USA,2165,1.1872625646242367,10,2021Q3
2021-07-01,VNM,Vietnam,309,0.2088028299878705,10,2021Q3
2021-07-01,ZAF,South Africa (Rep Of),38,0.3556637106020544,10,2021Q3
2021-10-01,ARE,United Arab Emirates,420,2.060591193425733,11,2021Q4
2021-10-01,AUS,Australia,7412,2.5931134854495963,11,2021Q4
2021-10-01,BGD,Bangladesh,10808,31.559429430744746,11,2021Q4
2021-10-01,BRN,Brunei Darussalam,490,2.699575780948708,11,2021Q4
2021-10-01,CAN,Canada,1093,3.155243463262199,11,2021Q4
2021-10-01,CHE,Switzerland,831,3.391802124468118,11,2021Q4
2021-10-01,CHN,China,14308,1.5778909989192529,11,2021Q4
2021-10-01,DEU,Germany,3665,3.8502246839847984,11,2021Q4
2021-10-01,DNK,Denmark,508,5.340482010039686,11,2021Q4
2021-10-01,EGY,Egypt,43,3.31918178309533,11,2021Q4
2021-10-01,ESP,Spain,507,3.1009648465572863,11,2021Q4
2021-10-01,FIN,Finland,199,2.586515028432169,11,2021Q4
2021-10-01,FRA,France,2417,4.54306229089132,11,2021Q4
2021-10-01,GBR,United Kingdom,6750,4.442097262187388,11,2021Q4
2021-10-01,HKG,Hong Kong SAR,1775,1.4533039124578846,11,2021Q4
2021-10-01,IDN,Indonesia,18887,2.4287072762845807,11,2021Q4
2021-10-01,IND,India,38096,10.746456435257437,11,2021Q4
2021-10-01,IRL,Rep Of Ireland,110,1.7819536692046007,11,2021Q4
2021-10-01,IRN,Iran,26,1.305876443997991,11,2021Q4
2021-10-01,ISR,Israel,337,5.548010042392065,11,2021Q4
2021-10-01,ITA,Italy,656,2.5544176628635955,11,2021Q4
2021-10-01,JPN,Japan,1789,0.8092203169031604,11,2021Q4
2021-10-01,KOR,South Korea,4272,2.6458237851630724,11,2021Q4
2021-10-01,KWT,Kuwait,21,0.8727272727272727,11,2021Q4
2021-10-01,LKA,Sri Lanka,756,3.062588616568766,11,2021Q4
2021-10-01,MMR,Myanmar,4545,11.654369106306051,11,2021Q4
2021-10-01,MUS,Mauritius,14,0.42761148442272456,11,2021Q4
2021-10-01,MYS,Malaysia,15580,5.105142005193614,11,2021Q4
2021-10-01,NLD,Netherlands,1357,5.45785446391763,11,2021Q4
2021-10-01,NOR,Norway,159,1.874447391688771,11,2021Q4
2021-10-01,NZL,New Zealand,146,0.3816319995817732,11,2021Q4
2021-10-01,PAK,Pakistan,101,2.022629418243717,11,2021Q4
2021-10-01,PHL,Philippines,5458,2.6325023362373012,11,2021Q4
2021-10-01,RUS,Russian Federation,123,0.6130153627630546,11,2021Q4
2021-10-01,SAU,Saudi Arabia,112,2.8957404175554267,11,2021Q4
2021-10-01,SWE,Sweden,306,2.4408239775061316,11,2021Q4
2021-10-01,THA,Thailand,2405,1.8200841174011015,11,2021Q4
2021-10-01,TWN,Taiwan,1049,0.985835081726104,11,2021Q4
2021-10-01,USA,USA,6450,3.5371101809821375,11,2021Q4
2021-10-01,VNM,Vietnam,1511,1.021039081267548,11,2021Q4
2021-10-01,ZAF,South Africa (Rep Of),68,0.6364508505510448,11,2021Q4
2022-01-01,ARE,United Arab Emirates,1397,6.85391880289464,12,2022Q1
2022-01-01,AUS,Australia,16188,5.6634270240769125,12,2022Q1
2022-01-01,BGD,Bangladesh,15734,45.94338107543837,12,2022Q1
2022-01-01,BRN,Brunei Darussalam,556,3.0631921106275137,12,2022Q1
2022-01-01,CAN,Canada,1885,5.441568095378997,12,2022Q1
2022-01-01,CHE,Switzerland,1666,6.79993061295293,12,2022Q1
2022-01-01,CHN,China,12315,1.358102296036525,12,2022Q1
2022-01-01,DEU,Germany,5272,5.538440527685637,12,2022Q1
2022-01-01,DNK,Denmark,972,10.218402586138927,12,2022Q1
2022-01-01,EGY,Egypt,38,2.933230412967966,12,2022Q1
2022-01-01,ESP,Spain,857,5.241670361932139,12,2022Q1
2022-01-01,FIN,Finland,431,5.6019496344435415,12,2022Q1
2022-01-01,FRA,France,4596,8.638772978459457,12,2022Q1
2022-01-01,GBR,United Kingdom,11657,7.671337449676796,12,2022Q1
2022-01-01,HKG,Hong Kong SAR,6469,5.296576343487357,12,2022Q1
2022-01-01,IDN,Indonesia,26379,3.392114641875944,12,2022Q1
2022-01-01,IND,India,54526,15.381176070685823,12,2022Q1
2022-01-01,IRL,Rep Of Ireland,198,3.2075166045682812,12,2022Q1
2022-01-01,IRN,Iran,19,0.9542943244600703,12,2022Q1
2022-01-01,ISR,Israel,713,11.738074659422972,12,2022Q1
2022-01-01,ITA,Italy,1008,3.9250807990343053,12,2022Q1
2022-01-01,JPN,Japan,1955,0.8843072775548791,12,2022Q1
2022-01-01,KOR,South Korea,6611,4.094461854801749,12,2022Q1
2022-01-01,KWT,Kuwait,10,0.41558441558441556,12,2022Q1
2022-01-01,LKA,Sri Lanka,2858,11.577881304435891,12,2022Q1
2022-01-01,MMR,Myanmar,8494,21.7804645080228,12,2022Q1
2022-01-01,MUS,Mauritius,18,0.5497861942577886,12,2022Q1
2022-01-01,MYS,Malaysia,20281,6.645531771972508,12,2022Q1
2022-01-01,NLD,Netherlands,2127,8.554794727157551,12,2022Q1
2022-01-01,NOR,Norway,332,3.9139404656646035,12,2022Q1
2022-01-01,NZL,New Zealand,327,0.8547511223509576,12,2022Q1
2022-01-01,PAK,Pakistan,150,3.0039050765995796,12,2022Q1
2022-01-01,PHL,Philippines,9745,4.70020800048232,12,2022Q1
2022-01-01,RUS,Russian Federation,177,0.8821440586102494,12,2022Q1
2022-01-01,SAU,Saudi Arabia,145,3.7489496477280073,12,2022Q1
2022-01-01,SWE,Sweden,788,6.285520569525594,12,2022Q1
2022-01-01,THA,Thailand,5720,4.328848711656674,12,2022Q1
2022-01-01,TWN,Taiwan,1558,1.4641859459764255,12,2022Q1
2022-01-01,USA,USA,11487,6.29934645720028,12,2022Q1
2022-01-01,VNM,Vietnam,4614,3.117851966226649,12,2022Q1
2022-01-01,ZAF,South Africa (Rep Of),111,1.0389124178112643,12,2022Q1
2022-04-01,ARE,United Arab Emirates,8598,42.18324543112964,13,2022Q2
2022-04-01,AUS,Australia,109198,38.20329282030829,13,2022Q2
2022-04-01,BGD,Bangladesh,21299,62.19321682507701,13,2022Q2
2022-04-01,BRN,Brunei Darussalam,5280,29.089306374304446,13,2022Q2
2022-04-01,CAN,Canada,9259,26.72863607167859,13,2022Q2
2022-04-01,CHE,Switzerland,6208,25.338516953908634,13,2022Q2
2022-04-01,CHN,China,22389,2.469066366704162,13,2022Q2
2022-04-01,DEU,Germany,21280,22.355465559398777,13,2022Q2
2022-04-01,DNK,Denmark,3000,31.538279586848535,13,2022Q2
2022-04-01,EGY,Egypt,228,17.599382477807797,13,2022Q2
2022-04-01,ESP,Spain,4031,24.654811235645806,13,2022Q2
2022-04-01,FIN,Finland,1746,22.693744922826966,13,2022Q2
2022-04-01,FRA,France,14313,26.90312394270892,13,2022Q2
2022-04-01,GBR,United Kingdom,38454,25.30613453631908,13,2022Q2
2022-04-01,HKG,Hong Kong SAR,24579,20.12437006439569,13,2022Q2
2022-04-01,IDN,Indonesia,255169,32.812559272635156,13,2022Q2
2022-04-01,IND,India,164614,46.435772249933535,13,2022Q2
2022-04-01,IRL,Rep Of Ireland,1875,30.37421027053297,13,2022Q2
2022-04-01,IRN,Iran,317,15.92164741336012,13,2022Q2
2022-04-01,ISR,Israel,2386,39.28056961764827,13,2022Q2
2022-04-01,ITA,Italy,3961,15.423854211284606,13,2022Q2
2022-04-01,JPN,Japan,19050,8.616907231417109,13,2022Q2
2022-04-01,KOR,South Korea,32916,20.38622090646716,13,2022Q2
2022-04-01,KWT,Kuwait,448,18.61818181818182,13,2022Q2
2022-04-01,LKA,Sri Lanka,8396,34.01255823374519,13,2022Q2
2022-04-01,MMR,Myanmar,20787,53.30239177398986,13,2022Q2
2022-04-01,MUS,Mauritius,258,7.880268784361637,13,2022Q2
2022-04-01,MYS,Malaysia,118411,38.80006225782933,13,2022Q2
2022-04-01,NLD,Netherlands,8918,35.86819904879692,13,2022Q2
2022-04-01,NOR,Norway,2441,28.77689360447981,13,2022Q2
2022-04-01,NZL,New Zealand,8418,22.00396008547511,13,2022Q2
2022-04-01,PAK,Pakistan,1594,31.92149794733153,13,2022Q2
2022-04-01,PHL,Philippines,71458,34.46561963042233,13,2022Q2
2022-04-01,RUS,Russian Federation,707,3.523592369703086,13,2022Q2
2022-04-01,SAU,Saudi Arabia,1092,28.233469071165405,13,2022Q2
2022-04-01,SWE,Sweden,2297,18.322132929188186,13,2022Q2
2022-04-01,THA,Thailand,52540,39.761837641685595,13,2022Q2
2022-04-01,TWN,Taiwan,6315,5.934745987702905,13,2022Q2
2022-04-01,USA,USA,62755,34.41416269884249,13,2022Q2
2022-04-01,VNM,Vietnam,75084,50.7370604751109,13,2022Q2
2022-04-01,ZAF,South Africa (Rep Of),1921,17.979736528067015,13,2022Q2
2022-07-01,ARE,United Arab Emirates,17276,84.75898442291181,14,2022Q3
2022-07-01,AUS,Australia,208365,72.8972060706564,14,2022Q3
2022-07-01,BGD,Bangladesh,34641,101.15194253427357,14,2022Q3
2022-07-01,BRN,Brunei Darussalam,10474,57.70480965236076,14,2022Q3
2022-07-01,CAN,Canada,17978,51.89841443964118,14,2022Q3
2022-07-01,CHE,Switzerland,13307,54.313731492535794,14,2022Q3
2022-07-01,CHN,China,45484,5.015990648227795,14,2022Q3
2022-07-01,DEU,Germany,47072,49.45096216221895,14,2022Q3
2022-07-01,DNK,Denmark,6312,66.35654025072932,14,2022Q3
2022-07-01,EGY,Egypt,616,47.549208799691236,14,2022Q3
2022-07-01,ESP,Spain,15039,91.98305784492118,14,2022Q3
2022-07-01,FIN,Finland,2644,34.36555645816409,14,2022Q3
2022-07-01,FRA,France,37416,70.32818315100936,14,2022Q3
2022-07-01,GBR,United Kingdom,80067,52.69117059134186,14,2022Q3
2022-07-01,HKG,Hong Kong SAR,35671,29.206086682414206,14,2022Q3
2022-07-01,IDN,Indonesia,347507,44.686439321217016,14,2022Q3
2022-07-01,IND,India,237772,67.07282758095421,14,2022Q3
2022-07-01,IRL,Rep Of Ireland,4557,73.82148064150333,14,2022Q3
2022-07-01,IRN,Iran,441,22.149673530889004,14,2022Q3
2022-07-01,ISR,Israel,4334,71.350372473968,14,2022Q3
2022-07-01,ITA,Italy,17904,69.71691133522837,14,2022Q3
2022-07-01,JPN,Japan,50736,22.949470094130103,14,2022Q3
2022-07-01,KOR,South Korea,86264,53.42681250077417,14,2022Q3
2022-07-01,KWT,Kuwait,2268,94.25454545454545,14,2022Q3
2022-07-01,LKA,Sri Lanka,11389,46.137330362568356,14,2022Q3
2022-07-01,MMR,Myanmar,27333,70.08776034822075,14,2022Q3
2022-07-01,MUS,Mauritius,604,18.448381185094686,14,2022Q3
2022-07-01,MYS,Malaysia,207394,67.95736977054713,14,2022Q3
2022-07-01,NLD,Netherlands,22123,88.97871356319065,14,2022Q3
2022-07-01,NOR,Norway,4810,56.70498084291187,14,2022Q3
2022-07-01,NZL,New Zealand,23167,60.55663379665026,14,2022Q3
2022-07-01,PAK,Pakistan,4062,81.3457494743166,14,2022Q3
2022-07-01,PHL,Philippines,132736,64.02122207819612,14,2022Q3
2022-07-01,RUS,Russian Federation,1692,8.432699136545434,14,2022Q3
2022-07-01,SAU,Saudi Arabia,3420,88.42350203606748,14,2022Q3
2022-07-01,SWE,Sweden,3898,31.092587791891834,14,2022Q3
2022-07-01,THA,Thailand,102325,77.43871405948761,14,2022Q3
2022-07-01,TWN,Taiwan,21442,20.15088257614025,14,2022Q3
2022-07-01,USA,USA,108120,59.29183763841686,14,2022Q3
2022-07-01,VNM,Vietnam,138938,93.88559091538754,14,2022Q3
2022-07-01,ZAF,South Africa (Rep Of),4463,41.771766853078134,14,2022Q3
2022-10-01,ARE,United Arab Emirates,15694,76.99742426100822,15,2022Q4
2022-10-01,AUS,Australia,231933,81.14255127101745,15,2022Q4
2022-10-01,BGD,Bangladesh,31313,91.43416115515454,15,2022Q4
2022-10-01,BRN,Brunei Darussalam,15330,84.45815657539531,15,2022Q4
2022-10-01,CAN,Canada,25902,74.77320785491077,15,2022Q4
2022-10-01,CHE,Switzerland,15110,61.67284007306048,15,2022Q4
2022-10-01,CHN,China,50680,5.5890072564458855,15,2022Q4
2022-10-01,DEU,Germany,56962,59.84079084560494,15,2022Q4
2022-10-01,DNK,Denmark,6123,64.36962863675787,15,2022Q4
2022-10-01,EGY,Egypt,762,58.81898880741027,15,2022Q4
2022-10-01,ESP,Spain,10530,64.40465450542057,15,2022Q4
2022-10-01,FIN,Finland,4960,64.46791226645003,15,2022Q4
2022-10-01,FRA,France,29765,55.94714484417879,15,2022Q4
2022-10-01,GBR,United Kingdom,96564,63.547656300127834,15,2022Q4
2022-10-01,HKG,Hong Kong SAR,62327,51.03102701507751,15,2022Q4
2022-10-01,IDN,Indonesia,475113,61.095483674347214,15,2022Q4
2022-10-01,IND,India,229557,64.75546776324002,15,2022Q4
2022-10-01,IRL,Rep Of Ireland,4456,72.18532318159727,15,2022Q4
2022-10-01,IRN,Iran,590,29.633350075339024,15,2022Q4
2022-10-01,ISR,Israel,4505,74.16553483969214,15,2022Q4
2022-10-01,ITA,Italy,10249,39.908882052879555,15,2022Q4
2022-10-01,JPN,Japan,60366,27.305418474106308,15,2022Q4
2022-10-01,KOR,South Korea,91738,56.8170838959012,15,2022Q4
2022-10-01,KWT,Kuwait,927,38.52467532467532,15,2022Q4
2022-10-01,LKA,Sri Lanka,12873,52.149078387684824,15,2022Q4
2022-10-01,MMR,Myanmar,28671,73.51868353067125,15,2022Q4
2022-10-01,MUS,Mauritius,1532,46.79291386682957,15,2022Q4
2022-10-01,MYS,Malaysia,244872,80.23789044260401,15,2022Q4
2022-10-01,NLD,Netherlands,18010,72.43622615707922,15,2022Q4
2022-10-01,NOR,Norway,5109,60.22988505747126,15,2022Q4
2022-10-01,NZL,New Zealand,25170,65.79231116077555,15,2022Q4
2022-10-01,PAK,Pakistan,4758,95.28386902973865,15,2022Q4
2022-10-01,PHL,Philippines,168049,81.05338679046211,15,2022Q4
2022-10-01,RUS,Russian Federation,7223,35.99845500193124,15,2022Q4
2022-10-01,SAU,Saudi Arabia,2512,64.94732079374313,15,2022Q4
2022-10-01,SWE,Sweden,6514,51.95923983488544,15,2022Q4
2022-10-01,THA,Thailand,122846,92.96883720842231,15,2022Q4
2022-10-01,TWN,Taiwan,35738,33.58605734101764,15,2022Q4
2022-10-01,USA,USA,136088,74.62918609449568,15,2022Q4
2022-10-01,VNM,Vietnam,94078,63.57201501488311,15,2022Q4
2022-10-01,ZAF,South Africa (Rep Of),6527,61.089922081568666,15,2022Q4
2023-01-01,ARE,United Arab Emirates,15840,77.71372500919907,16,2023Q1
2023-01-01,AUS,Australia,249541,87.30277013931163,16,2023Q1
2023-01-01,BGD,Bangladesh,26506,77.3976902749186,16,2023Q1
2023-01-01,BRN,Brunei Darussalam,12852,70.8060161974547,16,2023Q1
2023-01-01,CAN,Canada,37240,107.50344608589596,16,2023Q1
2023-01-01,CHE,Switzerland,17284,70.54621891613351,16,2023Q1
2023-01-01,CHN,China,124575,13.738172434328064,16,2023Q1
2023-01-01,DEU,Germany,92717,97.40280546385226,16,2023Q1
2023-01-01,DNK,Denmark,8569,90.08383925990171,16,2023Q1
2023-01-01,EGY,Egypt,565,43.612504824392126,16,2023Q1
2023-01-01,ESP,Spain,10467,64.01932751265309,16,2023Q1
2023-01-01,FIN,Finland,6690,86.95369618196587,16,2023Q1
2023-01-01,FRA,France,36519,68.64215630991316,16,2023Q1
2023-01-01,GBR,United Kingdom,134238,88.34048181948303,16,2023Q1
2023-01-01,HKG,Hong Kong SAR,69900,57.2315174539753,16,2023Q1
2023-01-01,IDN,Indonesia,496930,63.90096398602724,16,2023Q1
2023-01-01,IND,India,193245,54.51225781791589,16,2023Q1
2023-01-01,IRL,Rep Of Ireland,5627,91.15502996922082,16,2023Q1
2023-01-01,IRN,Iran,1745,87.64439979909594,16,2023Q1
2023-01-01,ISR,Israel,4491,73.93505371033461,16,2023Q1
2023-01-01,ITA,Italy,13586,52.90292434095246,16,2023Q1
2023-01-01,JPN,Japan,87569,39.61018106813464,16,2023Q1
2023-01-01,KOR,South Korea,160729,99.5460232128922,16,2023Q1
2023-01-01,KWT,Kuwait,1236,51.36623376623377,16,2023Q1
2023-01-01,LKA,Sri Lanka,11000,44.561474579704274,16,2023Q1
2023-01-01,MMR,Myanmar,25838,66.25425499862173,16,2023Q1
2023-01-01,MUS,Mauritius,1166,35.6139279169212,16,2023Q1
2023-01-01,MYS,Malaysia,258631,84.74634030457186,16,2023Q1
2023-01-01,NLD,Netherlands,20439,82.20566498748153,16,2023Q1
2023-01-01,NOR,Norway,6672,78.65605658709107,16,2023Q1
2023-01-01,NZL,New Zealand,24458,63.93120168336307,16,2023Q1
2023-01-01,PAK,Pakistan,4096,82.0266346250125,16,2023Q1
2023-01-01,PHL,Philippines,136521,65.84680312302173,16,2023Q1
2023-01-01,RUS,Russian Federation,20281,101.07776074957326,16,2023Q1
2023-01-01,SAU,Saudi Arabia,2100,54.29513282916424,16,2023Q1
2023-01-01,SWE,Sweden,8987,71.68524537858694,16,2023Q1
2023-01-01,THA,Thailand,110036,83.27433511116324,16,2023Q1
2023-01-01,TWN,Taiwan,75685,71.12767222158264,16,2023Q1
2023-01-01,USA,USA,157479,86.35977894432341,16,2023Q1
2023-01-01,VNM,Vietnam,91067,61.53736996280065,16,2023Q1
2023-01-01,ZAF,South Africa (Rep Of),5922,55.4273814259307,16,2023Q1
2023-04-01,ARE,United Arab Emirates,19479,95.56727584938058,17,2023Q2
2023-04-01,AUS,Australia,263407,92.15383754206988,17,2023Q2
2023-04-01,BGD,Bangladesh,29038,84.79114654052239,17,2023Q2
2023-04-01,BRN,Brunei Darussalam,14541,80.11128863423504,17,2023Q2
2023-04-01,CAN,Canada,28684,82.80421180257356,17,2023Q2
2023-04-01,CHE,Switzerland,16724,68.26052795379638,17,2023Q2
2023-04-01,CHN,China,299628,33.0430754979157,17,2023Q2
2023-04-01,DEU,Germany,61779,64.90123622152711,17,2023Q2
2023-04-01,DNK,Denmark,5633,59.218376304239264,17,2023Q2
2023-04-01,EGY,Egypt,619,47.78077962176766,17,2023Q2
2023-04-01,ESP,Spain,11768,71.97663572837506,17,2023Q2
2023-04-01,FIN,Finland,3661,47.58407798537774,17,2023Q2
2023-04-01,FRA,France,36526,68.6553137100109,17,2023Q2
2023-04-01,GBR,United Kingdom,96428,63.458156266400806,17,2023Q2
2023-04-01,HKG,Hong Kong SAR,82326,67.40546360394808,17,2023Q2
2023-04-01,IDN,Indonesia,620877,79.83949211509194,17,2023Q2
2023-04-01,IND,India,342064,96.49243684559796,17,2023Q2
2023-04-01,IRL,Rep Of Ireland,5296,85.79296938279606,17,2023Q2
2023-04-01,IRN,Iran,933,46.86087393269714,17,2023Q2
2023-04-01,ISR,Israel,3471,57.14285714285714,17,2023Q2
2023-04-01,ITA,Italy,11738,45.706942876056225,17,2023Q2
2023-04-01,JPN,Japan,76634,34.66394061797474,17,2023Q2
2023-04-01,KOR,South Korea,111170,68.85211381006057,17,2023Q2
2023-04-01,KWT,Kuwait,1580,65.66233766233766,17,2023Q2
2023-04-01,LKA,Sri Lanka,13541,54.85517520761596,17,2023Q2
2023-04-01,MMR,Myanmar,31768,81.46006551576032,17,2023Q2
2023-04-01,MUS,Mauritius,1293,39.49297495418449,17,2023Q2
2023-04-01,MYS,Malaysia,282482,92.56166392240709,17,2023Q2
2023-04-01,NLD,Netherlands,18070,72.67754617759142,17,2023Q2
2023-04-01,NOR,Norway,4851,57.18832891246684,17,2023Q2
2023-04-01,NZL,New Zealand,35563,92.95875891182602,17,2023Q2
2023-04-01,PAK,Pakistan,3630,72.6945028537098,17,2023Q2
2023-04-01,PHL,Philippines,187785,90.57245350134144,17,2023Q2
2023-04-01,RUS,Russian Federation,11806,58.839507095777414,17,2023Q2
2023-04-01,SAU,Saudi Arabia,4551,117.66530928834594,17,2023Q2
2023-04-01,SWE,Sweden,5273,42.06034259277723,17,2023Q2
2023-04-01,THA,Thailand,121131,91.67093938665813,17,2023Q2
2023-04-01,TWN,Taiwan,78573,73.84177299949016,17,2023Q2
2023-04-01,USA,USA,154751,84.86377327397935,17,2023Q2
2023-04-01,VNM,Vietnam,136319,92.11583489034473,17,2023Q2
2023-04-01,ZAF,South Africa (Rep Of),5946,55.65201113788989,17,2023Q2
2023-07-01,ARE,United Arab Emirates,25311,124.18005642094936,18,2023Q3
2023-07-01,AUS,Australia,283510,99.1869406718585,18,2023Q3
2023-07-01,BGD,Bangladesh,32464,94.79508854919482,18,2023Q3
2023-07-01,BRN,Brunei Darussalam,15824,87.17976970965788,18,2023Q3
2023-07-01,CAN,Canada,28054,80.98554448157155,18,2023Q3
2023-07-01,CHE,Switzerland,20939,85.46443403638739,18,2023Q3
2023-07-01,CHN,China,582450,64.23277972606365,18,2023Q3
2023-07-01,DEU,Germany,70782,74.35923699367312,18,2023Q3
2023-07-01,DNK,Denmark,6742,70.87702699151095,18,2023Q3
2023-07-01,EGY,Egypt,863,66.61520648398302,18,2023Q3
2023-07-01,ESP,Spain,22711,138.90732274193795,18,2023Q3
2023-07-01,FIN,Finland,3175,41.26726238830219,18,2023Q3
2023-07-01,FRA,France,56105,105.45656178339159,18,2023Q3
2023-07-01,GBR,United Kingdom,117366,77.23721292946443,18,2023Q3
2023-07-01,HKG,Hong Kong SAR,90650,74.22084488129987,18,2023Q3
2023-07-01,IDN,Indonesia,573611,73.76148723761712,18,2023Q3
2023-07-01,IND,India,257673,72.68667757880327,18,2023Q3
2023-07-01,IRL,Rep Of Ireland,6390,103.51530860197636,18,2023Q3
2023-07-01,IRN,Iran,1713,86.03716725263688,18,2023Q3
2023-07-01,ISR,Israel,5070,83.46709470304977,18,2023Q3
2023-07-01,ITA,Italy,34408,133.98232156068687,18,2023Q3
2023-07-01,JPN,Japan,157023,71.02638447237841,18,2023Q3
2023-07-01,KOR,South Korea,171324,106.10793871003705,18,2023Q3
2023-07-01,KWT,Kuwait,4189,174.08831168831168,18,2023Q3
2023-07-01,LKA,Sri Lanka,15232,61.70548916345959,18,2023Q3
2023-07-01,MMR,Myanmar,31601,81.0318411723603,18,2023Q3
2023-07-01,MUS,Mauritius,1202,36.71350030543678,18,2023Q3
2023-07-01,MYS,Malaysia,262304,85.94988244738805,18,2023Q3
2023-07-01,NLD,Netherlands,30778,123.78912652207573,18,2023Q3
2023-07-01,NOR,Norway,6976,82.23990568818155,18,2023Q3
2023-07-01,NZL,New Zealand,42871,112.0612702333575,18,2023Q3
2023-07-01,PAK,Pakistan,5511,110.36347251426855,18,2023Q3
2023-07-01,PHL,Philippines,189641,91.46763934525065,18,2023Q3
2023-07-01,RUS,Russian Federation,10453,52.096338105383815,18,2023Q3
2023-07-01,SAU,Saudi Arabia,10216,264.13289380130567,18,2023Q3
2023-07-01,SWE,Sweden,4810,38.36720043073364,18,2023Q3
2023-07-01,THA,Thailand,108612,82.19666368364591,18,2023Q3
2023-07-01,TWN,Taiwan,107347,100.88316350624605,18,2023Q3
2023-07-01,USA,USA,159880,87.67646135432932,18,2023Q3
2023-07-01,VNM,Vietnam,146305,98.86374770671648,18,2023Q3
2023-07-01,ZAF,South Africa (Rep Of),6207,58.0948592554461,18,2023Q3
2023-10-01,ARE,United Arab Emirates,17810,87.37887894026738,19,2023Q4
2023-10-01,AUS,Australia,288431,100.90856930945934,19,2023Q4
2023-10-01,BGD,Bangladesh,32582,95.13964930722848,19,2023Q4
2023-10-01,BRN,Brunei Darussalam,18470,101.7574789267809,19,2023Q4
